Unnamed: 0,artist_name,track_uri,track_name,name,danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,track_href,genres,78-92bpm,92-101bpm,101-110bpm,110-120bpm,120-128bpm,128-140bpm,140-154bpm,154-170bpm,A#_Bb-Key,A-Key,B-Key,C#_Db-Key,C-Key,D#_Eb-Key,D-Key,E-Key,F#_Gb-Key,F-Key,G#_Ab-Key,G-Key,1-time-sign,3-time-sign,4-time-sign,5-time-sign
1918,Pink Floyd,3TO7bbrUKrOSPGRTB5MeCz,Time,🤘🏼,0,0,0,1,1,0,0,0,120.285,https://api.spotify.com/v1/tracks/3TO7bbrUKrOSPGRTB5MeCz,album_rock art_rock classic_rock progressive_rock psychedelic_rock rock symphonic_rock,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1919,Pink Floyd,5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,🤘🏼,0,0,0,0,0,1,0,0,127.163,https://api.spotify.com/v1/tracks/5HNCy40Ni5BZJFw1TKzRsC,album_rock art_rock classic_rock progressive_rock psychedelic_rock rock symphonic_rock,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1920,Van Halen,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remastered Version,🤘🏼,0,1,0,1,0,0,0,1,129.981,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,album_rock classic_rock hard_rock metal rock,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1921,Van Halen,3KhF2YiNpJvGpfiCW45R6D,Runnin' With The Devil - 2015 Remastered Version,🤘🏼,0,1,0,0,0,0,1,0,95.826,https://api.spotify.com/v1/tracks/3KhF2YiNpJvGpfiCW45R6D,album_rock classic_rock hard_rock metal rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1922,Van Halen,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remastered Version,🤘🏼,0,1,0,1,0,0,0,0,141.167,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,album_rock classic_rock hard_rock metal rock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1923,Green Day,6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),🤘🏼,0,0,0,1,0,0,0,0,94.605,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,permanent_wave punk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1924,Three Days Grace,2iptAVf9jZerlywLwiGhak,Fallen Angel,Mashup,0,1,1,0,0,0,0,0,137.011,https://api.spotify.com/v1/tracks/2iptAVf9jZerlywLwiGhak,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1925,Three Days Grace,55KYlnsC6nYnr3IykbmJwE,The Good Life,Mashup,0,1,1,1,0,0,0,0,128.036,https://api.spotify.com/v1/tracks/55KYlnsC6nYnr3IykbmJwE,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1926,Three Days Grace,5WzgzEf4flilYdMGqN4YCV,It's All Over,Mashup,0,1,1,0,0,0,1,0,166.859,https://api.spotify.com/v1/tracks/5WzgzEf4flilYdMGqN4YCV,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1928,Three Days Grace,7bu8SEmq8eVO4w0Wad4X8M,One X,Mashup,0,0,1,1,0,0,0,0,126.918,https://api.spotify.com/v1/tracks/7bu8SEmq8eVO4w0Wad4X8M,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1930,Three Days Grace,0M955bMOoilikPXwKLYpoi,I Hate Everything About You,Mashup,0,1,0,0,0,0,0,0,89.342,https://api.spotify.com/v1/tracks/0M955bMOoilikPXwKLYpoi,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1931,Three Days Grace,11RUCSAgpexhJSMmcuO4h2,Home,Mashup,0,1,0,1,0,0,0,0,166.17,https://api.spotify.com/v1/tracks/11RUCSAgpexhJSMmcuO4h2,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1932,Three Days Grace,0XGV1bem5W9ICY2rgleryV,Chalk Outline,Mashup,0,0,1,1,0,0,0,0,153.023,https://api.spotify.com/v1/tracks/0XGV1bem5W9ICY2rgleryV,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1933,Three Days Grace,1We9y0dSphaMHt4owfGWpw,Misery Loves My Company,Mashup,0,1,0,1,0,0,1,0,99.936,https://api.spotify.com/v1/tracks/1We9y0dSphaMHt4owfGWpw,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1934,Falling In Reverse,1mB7dCUM7sPyNab6R43nlj,The Drug In Me Is You,Mashup,0,1,1,1,0,0,0,0,145.133,https://api.spotify.com/v1/tracks/1mB7dCUM7sPyNab6R43nlj,metalcore modern_rock rap_metal rock,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1936,Falling In Reverse,78ML3F5Lz3KiNkpnFAaR3q,Good Girls Bad Guys,Mashup,0,1,1,1,0,0,1,0,146.46,https://api.spotify.com/v1/tracks/78ML3F5Lz3KiNkpnFAaR3q,metalcore modern_rock rap_metal rock,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1937,Falling In Reverse,5JUufCEin0aXyFLXCzJbUL,Fashionably Late,Mashup,0,1,1,1,0,0,1,0,106.973,https://api.spotify.com/v1/tracks/5JUufCEin0aXyFLXCzJbUL,metalcore modern_rock rap_metal rock,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1938,Falling In Reverse,4vqmSmLC0dbw1UF7mmUDZe,Raised By Wolves,Mashup,0,1,1,0,0,0,0,0,84.585,https://api.spotify.com/v1/tracks/4vqmSmLC0dbw1UF7mmUDZe,metalcore modern_rock rap_metal rock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1940,Falling In Reverse,76tzDKhVle9QKpWx0apgCm,Game Over,Mashup,0,0,1,1,0,0,0,1,106.029,https://api.spotify.com/v1/tracks/76tzDKhVle9QKpWx0apgCm,metalcore modern_rock rap_metal rock,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1941,Falling In Reverse,7DhSMsvYduvpvWaTBC2HMH,Pick Up The Phone,Mashup,0,1,1,0,0,0,1,0,105.533,https://api.spotify.com/v1/tracks/7DhSMsvYduvpvWaTBC2HMH,metalcore modern_rock rap_metal rock,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1942,Falling In Reverse,3Wn52FjoUJClQOXwKePPp3,It's Over When It's Over,Mashup,0,1,1,0,0,0,0,0,146.036,https://api.spotify.com/v1/tracks/3Wn52FjoUJClQOXwKePPp3,metalcore modern_rock rap_metal rock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1943,Falling In Reverse,49c89V1h9Mt9OM5sOm82vG,Fuck The Rest,Mashup,0,1,1,1,0,0,1,1,167.309,https://api.spotify.com/v1/tracks/49c89V1h9Mt9OM5sOm82vG,metalcore modern_rock rap_metal rock,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1946,Sleeping With Sirens,4MjJlPgUYMQjvHOQq0uvOv,Better Off Dead,Mashup,0,1,1,0,0,0,1,0,93.565,https://api.spotify.com/v1/tracks/4MjJlPgUYMQjvHOQq0uvOv,metalcore modern_rock pop_emo pop_punk rock screamo,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1949,Skillet,4EYpOdL69yWuIRc49AyeZa,Sick Of It,Mashup,0,1,1,1,0,0,0,0,127.0,https://api.spotify.com/v1/tracks/4EYpOdL69yWuIRc49AyeZa,alternative_metal christian_alternative_rock christian_music christian_rock,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1951,Skillet,5s10CwwYyagouc8HEWkPIT,Madness In Me,Mashup,0,1,1,1,0,0,0,0,127.019,https://api.spotify.com/v1/tracks/5s10CwwYyagouc8HEWkPIT,alternative_metal christian_alternative_rock christian_music christian_rock,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1952,Skillet,4AVxmpwfXH7p4YyTbg9nS4,Falling Inside The Black,Mashup,0,1,1,0,0,0,0,0,92.967,https://api.spotify.com/v1/tracks/4AVxmpwfXH7p4YyTbg9nS4,alternative_metal christian_alternative_rock christian_music christian_rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1953,Skillet,6rSuL1ViLO7Aljn2WD09s4,Whispers In The Dark,Mashup,0,1,1,0,0,0,0,0,94.019,https://api.spotify.com/v1/tracks/6rSuL1ViLO7Aljn2WD09s4,alternative_metal christian_alternative_rock christian_music christian_rock,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1955,Linkin Park,60a0Rd6pjrkxjPbaKzXjfq,In The End,Mashup,0,1,0,0,0,0,0,0,105.143,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,alternative_metal nu_metal post-grunge rap_metal,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1956,Falling In Reverse,4LZVHclYgdatg6mMAf8tCi,Keep Holding On,Mashup,0,1,1,1,0,0,0,0,93.02,https://api.spotify.com/v1/tracks/4LZVHclYgdatg6mMAf8tCi,metalcore modern_rock rap_metal rock,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1957,Falling In Reverse,4TncWhCfACwaIU8hllz8SQ,Sexy Drug,Mashup,0,1,1,1,0,0,0,0,135.15,https://api.spotify.com/v1/tracks/4TncWhCfACwaIU8hllz8SQ,metalcore modern_rock rap_metal rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1958,Falling In Reverse,1wQPcfKUzpzrf6gcVqQh04,Just Like You,Mashup,0,1,1,1,0,0,0,0,112.564,https://api.spotify.com/v1/tracks/1wQPcfKUzpzrf6gcVqQh04,metalcore modern_rock rap_metal rock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1959,Falling In Reverse,1P7oIDtrjsPS5CgTbom58X,Get Me Out,Mashup,0,1,1,1,0,0,1,0,82.522,https://api.spotify.com/v1/tracks/1P7oIDtrjsPS5CgTbom58X,metalcore modern_rock rap_metal rock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1960,Melanie Martinez,052vSBPxqdmYRDlkSPiavc,Cry Baby,Mashup,0,0,1,0,0,0,0,0,95.046,https://api.spotify.com/v1/tracks/052vSBPxqdmYRDlkSPiavc,alt_z electropop pop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1961,Melanie Martinez,6wNeKPXF0RDKyvfKfri5hf,Dollhouse,Mashup,1,0,0,0,0,0,1,0,130.029,https://api.spotify.com/v1/tracks/6wNeKPXF0RDKyvfKfri5hf,alt_z electropop pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1962,Melanie Martinez,2e4jB31WcGsxKL1ByqdZCq,Sippy Cup,Mashup,0,0,0,1,1,0,0,1,134.914,https://api.spotify.com/v1/tracks/2e4jB31WcGsxKL1ByqdZCq,alt_z electropop pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1963,Melanie Martinez,3NDPcoeno6oasqi6Hs75Ax,Alphabet Boy,Mashup,0,1,0,1,0,0,0,0,154.962,https://api.spotify.com/v1/tracks/3NDPcoeno6oasqi6Hs75Ax,alt_z electropop pop,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1964,Melanie Martinez,03f7xZmt2wHCIDJBFPK8G4,Soap,Mashup,0,0,0,0,0,0,0,0,168.112,https://api.spotify.com/v1/tracks/03f7xZmt2wHCIDJBFPK8G4,alt_z electropop pop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1965,Melanie Martinez,1zFwTccO7icPFb4VqQ4KPf,Training Wheels,Mashup,0,0,0,1,1,0,0,0,113.977,https://api.spotify.com/v1/tracks/1zFwTccO7icPFb4VqQ4KPf,alt_z electropop pop,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1966,Melanie Martinez,3u1FiuSpfsgVnekEMXgMwJ,"Tag, you're it",Mashup,0,1,0,0,0,0,0,0,114.908,https://api.spotify.com/v1/tracks/3u1FiuSpfsgVnekEMXgMwJ,alt_z electropop pop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1967,Melanie Martinez,5G9qKplB5e4lIpSncwKWVE,Milk and Cookies,Mashup,0,0,0,1,0,0,0,0,89.951,https://api.spotify.com/v1/tracks/5G9qKplB5e4lIpSncwKWVE,alt_z electropop pop,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1968,Melanie Martinez,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Mashup,0,0,0,0,0,0,0,0,157.993,https://api.spotify.com/v1/tracks/360Wr96ywrCQq4kTAJ8Pq6,alt_z electropop pop,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1970,Melanie Martinez,5gWtkdgdyt5bZt9i6n3Kqd,Mad Hatter,Mashup,0,0,1,1,0,0,0,0,92.023,https://api.spotify.com/v1/tracks/5gWtkdgdyt5bZt9i6n3Kqd,alt_z electropop pop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1971,Melanie Martinez,4DpNNXFMMxQEKl7r0ykkWA,Play Date,Mashup,0,0,0,1,1,0,0,0,123.97,https://api.spotify.com/v1/tracks/4DpNNXFMMxQEKl7r0ykkWA,alt_z electropop pop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1972,Melanie Martinez,10Lu5P0waAD6jc9u9HycU0,Teddy Bear,Mashup,0,0,0,0,0,0,0,0,126.767,https://api.spotify.com/v1/tracks/10Lu5P0waAD6jc9u9HycU0,alt_z electropop pop,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1973,Melanie Martinez,5H3TCfiw0CQTX1XU7A9TXM,Cake,Mashup,0,0,0,1,0,0,1,0,156.992,https://api.spotify.com/v1/tracks/5H3TCfiw0CQTX1XU7A9TXM,alt_z electropop pop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1974,Twenty One Pilots,7i9763l5SSfOnqZ35VOcfy,Heavydirtysoul,Mashup,0,1,0,0,0,0,1,0,129.989,https://api.spotify.com/v1/tracks/7i9763l5SSfOnqZ35VOcfy,modern_rock rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1975,Twenty One Pilots,1s9xuJxhYM0LdVqksjegcg,Fairly Local,Mashup,0,0,0,0,0,0,0,0,114.985,https://api.spotify.com/v1/tracks/1s9xuJxhYM0LdVqksjegcg,modern_rock rock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1976,Twenty One Pilots,57yL3161hUMuw06zzzUCHi,Doubt,Mashup,1,0,0,0,0,0,1,1,123.02,https://api.spotify.com/v1/tracks/57yL3161hUMuw06zzzUCHi,modern_rock rock,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1977,Twenty One Pilots,6GmkJJMe9U1tEcrJ3Hq3A1,Polarize,Mashup,0,0,0,0,0,0,0,0,164.992,https://api.spotify.com/v1/tracks/6GmkJJMe9U1tEcrJ3Hq3A1,modern_rock rock,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1978,Twenty One Pilots,4Oyl6oYSNeeZZP0OAxPVaU,Message Man,Mashup,0,1,0,0,0,0,0,0,120.007,https://api.spotify.com/v1/tracks/4Oyl6oYSNeeZZP0OAxPVaU,modern_rock rock,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1979,Twenty One Pilots,5P3yUXUC9rZPJPNmYGKEAz,Goner,Mashup,0,0,0,0,0,0,0,0,96.132,https://api.spotify.com/v1/tracks/5P3yUXUC9rZPJPNmYGKEAz,modern_rock rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1980,Twenty One Pilots,5pyyN3d68eSFbwJRT0SIYO,Heathens (feat. MUTEMATH),Mashup,0,0,0,0,1,0,0,0,89.981,https://api.spotify.com/v1/tracks/5pyyN3d68eSFbwJRT0SIYO,modern_rock rock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1981,Twenty One Pilots,67CY1sdwFSvQQLcEajOj6C,Heavydirtysoul (feat. MUTEMATH),Mashup,0,0,1,0,0,0,0,0,130.082,https://api.spotify.com/v1/tracks/67CY1sdwFSvQQLcEajOj6C,modern_rock rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1982,Twenty One Pilots,6lWT2iiPfzUiqFMNyFnR4b,Ride (feat. MUTEMATH),Mashup,0,1,0,1,0,0,0,0,149.857,https://api.spotify.com/v1/tracks/6lWT2iiPfzUiqFMNyFnR4b,modern_rock rock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1983,Twenty One Pilots,5dbgfhQpLiycbirhH3dJdh,Tear In My Heart (feat. MUTEMATH),Mashup,1,0,0,1,0,0,0,0,127.911,https://api.spotify.com/v1/tracks/5dbgfhQpLiycbirhH3dJdh,modern_rock rock,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1984,Twenty One Pilots,3bOfawOrDpk59qq9iuvJdw,Lane Boy (feat. MUTEMATH),Mashup,0,1,0,1,0,0,0,0,159.871,https://api.spotify.com/v1/tracks/3bOfawOrDpk59qq9iuvJdw,modern_rock rock,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1985,Twenty One Pilots,3UaFnnUo80mv431WHEzaj9,Implicit Demand For Proof,Mashup,0,0,0,0,1,0,0,0,159.986,https://api.spotify.com/v1/tracks/3UaFnnUo80mv431WHEzaj9,modern_rock rock,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1986,Twenty One Pilots,6QOZWUCG5vq4xtU3mW2ZA2,The Pantaloon,Mashup,1,0,0,1,0,0,1,0,99.996,https://api.spotify.com/v1/tracks/6QOZWUCG5vq4xtU3mW2ZA2,modern_rock rock,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987,Twenty One Pilots,4bk6v5SBxNoVsbOvdOvUAJ,Addict With A Pen,Mashup,0,0,0,1,0,0,0,0,139.841,https://api.spotify.com/v1/tracks/4bk6v5SBxNoVsbOvdOvUAJ,modern_rock rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1988,Twenty One Pilots,6gDTyTnFxpvQtkgGuNWGbE,"Friend, Please",Mashup,0,0,0,0,0,0,1,0,109.83,https://api.spotify.com/v1/tracks/6gDTyTnFxpvQtkgGuNWGbE,modern_rock rock,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1989,Twenty One Pilots,08ZuYMwYKdxLrGufv125m0,March To The Sea,Mashup,0,0,0,1,1,0,0,0,124.959,https://api.spotify.com/v1/tracks/08ZuYMwYKdxLrGufv125m0,modern_rock rock,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1990,Twenty One Pilots,2hUFjIbpKaRqs97OjUAmXb,Johnny Boy,Mashup,0,1,1,1,0,0,0,0,114.943,https://api.spotify.com/v1/tracks/2hUFjIbpKaRqs97OjUAmXb,modern_rock rock,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1991,Twenty One Pilots,70oK6ePjILgOuBUzRDOfCR,Air Catcher,Mashup,0,0,0,1,0,0,0,0,109.962,https://api.spotify.com/v1/tracks/70oK6ePjILgOuBUzRDOfCR,modern_rock rock,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1992,Twenty One Pilots,4IN3imzEuTsiHO6tOwDQu5,Trapdoor,Mashup,0,0,0,0,0,0,0,0,149.927,https://api.spotify.com/v1/tracks/4IN3imzEuTsiHO6tOwDQu5,modern_rock rock,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1993,Twenty One Pilots,4j8gmCSLLy0TSFg2brV01g,Taxi Cab,Mashup,0,0,0,1,0,0,0,0,138.062,https://api.spotify.com/v1/tracks/4j8gmCSLLy0TSFg2brV01g,modern_rock rock,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1994,Twenty One Pilots,4izhmF4sQgGemZpLC68bC5,Before You Start Your Day,Mashup,0,0,0,0,1,0,0,0,98.45,https://api.spotify.com/v1/tracks/4izhmF4sQgGemZpLC68bC5,modern_rock rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1995,Twenty One Pilots,6cwemXIKrAQeP7TMErGwM3,Isle Of Flightless Birds,Mashup,1,0,0,1,0,0,0,0,140.031,https://api.spotify.com/v1/tracks/6cwemXIKrAQeP7TMErGwM3,modern_rock rock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1996,Twenty One Pilots,773xZHHSHJvC1z3AAtWgH6,Ode To Sleep,Mashup,0,0,1,1,0,0,0,0,150.033,https://api.spotify.com/v1/tracks/773xZHHSHJvC1z3AAtWgH6,modern_rock rock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1998,Twenty One Pilots,1pKmfhwbZvsyYUP2eOGdw5,Screen,Mashup,1,0,0,1,0,0,0,1,149.949,https://api.spotify.com/v1/tracks/1pKmfhwbZvsyYUP2eOGdw5,modern_rock rock,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1999,Twenty One Pilots,1yf97yL1ll8FYXC27c9VTw,Trees,Mashup,0,1,0,1,0,0,0,0,140.013,https://api.spotify.com/v1/tracks/1yf97yL1ll8FYXC27c9VTw,modern_rock rock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2000,Twenty One Pilots,6BEKt5axiNeWCr9huv0k7I,Truce,Mashup,0,0,0,1,1,0,0,0,120.322,https://api.spotify.com/v1/tracks/6BEKt5axiNeWCr9huv0k7I,modern_rock rock,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2001,Anna Blue,4ZlAB5Ki4A5KgHuGNriWNg,Silent Scream,Mashup,0,0,0,1,0,0,0,0,81.987,https://api.spotify.com/v1/tracks/4ZlAB5Ki4A5KgHuGNriWNg,otacore,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,Set It Off,72vsd9IEBIonmvIY7TEjXK,I'll Sleep When I'm Dead,Mashup,0,1,1,0,0,0,0,0,169.996,https://api.spotify.com/v1/tracks/72vsd9IEBIonmvIY7TEjXK,electropowerpop modern_rock otacore pixie pop_punk rock,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2004,Falling In Reverse,40imKqBeFqbXtV4aG74k1O,Tragic Magic,Mashup,0,1,1,1,0,0,1,0,155.414,https://api.spotify.com/v1/tracks/40imKqBeFqbXtV4aG74k1O,metalcore modern_rock rap_metal rock,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2005,Marina and the Diamonds,1yOL7ZiXGx5ULeLoktAUAg,Bubblegum Bitch,Mashup,0,1,0,0,0,0,0,0,158.024,https://api.spotify.com/v1/tracks/1yOL7ZiXGx5ULeLoktAUAg,art_pop dance_pop electropop metropopolis pop uk_alternative_pop,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,Hayley Kiyoko,3dNjUFt6EFU4Gq6Q5vfJqf,Girls Like Girls,Mashup,0,0,0,1,0,0,0,0,142.027,https://api.spotify.com/v1/tracks/3dNjUFt6EFU4Gq6Q5vfJqf,alt_z art_pop dance_pop electropop indie_pop indie_poptimism pop post-teen_pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2007,Maggie Lindemann,1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,Mashup,0,0,1,1,0,0,0,0,124.971,https://api.spotify.com/v1/tracks/1ue7zm5TVVvmoQV8lK6K2H,alt_z pop post-teen_pop,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,All Saints,6ZLGthToczpvnL5Eoy6yrY,Pure Shores,Ladies,0,0,0,1,0,0,0,0,100.618,https://api.spotify.com/v1/tracks/6ZLGthToczpvnL5Eoy6yrY,bubblegum_dance dance_pop europop girl_group new_wave_pop pop_rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009,Passion Pit,4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Alt Jams,0,0,0,1,0,0,1,0,101.006,https://api.spotify.com/v1/tracks/4Sfa7hdVkqlM8UW5LsSY3F,alternative_dance indie_pop indie_rock indietronica modern_rock pop_rock shimmer_pop,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,Spoon,3G3EvGRQUgyhn5icKOiiFP,The Underdog,Alt Jams,0,0,0,1,0,0,1,1,145.114,https://api.spotify.com/v1/tracks/3G3EvGRQUgyhn5icKOiiFP,alternative_dance alternative_rock austindie indie_pop indie_rock modern_alternative_rock modern_rock rock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
